"TIME","GEO","INDIC_DE","Value","Flag and Footnotes"
"1992","Greece","Live births - total","104,081",""
"1992","Greece","Deaths - total","98,231",""
"1992","Greece","Natural change of population","5,850",""
"1992","Greece","Net migration plus statistical adjustment","57,945",""
"1992","Spain","Population on 1 January - total ","39,051,336",""
"1992","Spain","Live births - total","396,747",""
"1992","Spain","Deaths - total","331,515",""
"1992","Spain","Natural change of population","65,232",""
"1992","Spain","Net migration plus statistical adjustment","147,466",""
"1992","France","Population on 1 January - total ","58,604,851",""
"1992","France","Live births - total",":",""
"1992","France","Deaths - total",":",""
"1992","France","Natural change of population",":",""
"1992","France","Net migration plus statistical adjustment",":",""
"1992","France (metropolitan)","Population on 1 January - total ","57,110,533",""
"1992","France (metropolitan)","Live births - total","743,658",""
"1992","France (metropolitan)","Deaths - total","521,530",""
"1992","France (metropolitan)","Natural change of population","222,128",""
"1992","France (metropolitan)","Net migration plus statistical adjustment","36,500",""
"1992","Croatia","Population on 1 January - total ","4,595,866","e"
"1992","Croatia","Live births - total","46,970",""
"1992","Croatia","Deaths - total","51,800",""
"1992","Croatia","Natural change of population","-4,830",""
"1992","Croatia","Net migration plus statistical adjustment","-35,265",""
"1992","Italy","Population on 1 January - total ","56,772,923",""
"1992","Italy","Live births - total","567,841",""
"1992","Italy","Deaths - total","543,709",""
"1992","Italy","Natural change of population","24,132",""
"1992","Italy","Net migration plus statistical adjustment","24,195",""
"1992","Cyprus","Population on 1 January - total ","603,069",""
"1992","Cyprus","Live births - total","11,372",""
"1992","Cyprus","Deaths - total","5,220",""
"1992","Cyprus","Natural change of population","6,152",""
"1992","Cyprus","Net migration plus statistical adjustment","10,010",""
"1992","Latvia","Population on 1 January - total ","2,643,000",""
"1992","Latvia","Live births - total","31,569",""
"1992","Latvia","Deaths - total","35,420",""
"1992","Latvia","Natural change of population","-3,851",""
"1992","Latvia","Net migration plus statistical adjustment","-53,474",""
"1992","Lithuania","Population on 1 January - total ","3,706,299",""
"1992","Lithuania","Live births - total","54,417",""
"1992","Lithuania","Deaths - total","41,455",""
"1992","Lithuania","Natural change of population","12,962",""
"1992","Lithuania","Net migration plus statistical adjustment","-25,332",""
"1992","Luxembourg","Population on 1 January - total ","389,600",""
"1992","Luxembourg","Live births - total","5,149",""
"1992","Luxembourg","Deaths - total","4,021",""
"1992","Luxembourg","Natural change of population","1,128",""
"1992","Luxembourg","Net migration plus statistical adjustment","4,022",""
"1992","Hungary","Population on 1 January - total ","10,373,647",""
"1992","Hungary","Live births - total","121,723",""
"1992","Hungary","Deaths - total","148,781",""
"1992","Hungary","Natural change of population","-27,058",""
"1992","Hungary","Net migration plus statistical adjustment","18,446",""
"1992","Malta","Population on 1 January - total ","365,781",""
"1992","Malta","Live births - total","5,474",""
"1992","Malta","Deaths - total","2,900",""
"1992","Malta","Natural change of population","2,574",""
"1992","Malta","Net migration plus statistical adjustment","1,100",""
"1992","Netherlands","Population on 1 January - total ","15,129,150",""
"1992","Netherlands","Live births - total","196,734",""
"1992","Netherlands","Deaths - total","129,887",""
"1992","Netherlands","Natural change of population","66,847",""
"1992","Netherlands","Net migration plus statistical adjustment","43,185",""
"1992","Austria","Population on 1 January - total ","7,798,899",""
"1992","Austria","Live births - total","95,302",""
"1992","Austria","Deaths - total","83,162",""
"1992","Austria","Natural change of population","12,140",""
"1992","Austria","Net migration plus statistical adjustment","71,480",""
"1992","Poland","Population on 1 January - total ","38,309,226",""
"1992","Poland","Live births - total","515,214",""
"1992","Poland","Deaths - total","394,729",""
"1992","Poland","Natural change of population","120,485",""
"1992","Poland","Net migration plus statistical adjustment","-11,603",""
"1992","Portugal","Population on 1 January - total ","9,950,029",""
"1992","Portugal","Live births - total","114,924",""
"1992","Portugal","Deaths - total","100,638",""
"1992","Portugal","Natural change of population","14,286",""
"1992","Portugal","Net migration plus statistical adjustment","-9,357",""
"1992","Romania","Population on 1 January - total ","22,810,035",""
"1992","Romania","Live births - total","260,393",""
"1992","Romania","Deaths - total","263,855",""
"1992","Romania","Natural change of population","-3,462",""
"1992","Romania","Net migration plus statistical adjustment","-28,040",""
"1992","Slovenia","Population on 1 January - total ","1,998,912",""
"1992","Slovenia","Live births - total","19,982",""
"1992","Slovenia","Deaths - total","19,333",""
"1992","Slovenia","Natural change of population","649",""
"1992","Slovenia","Net migration plus statistical adjustment","-5,477",""
"1992","Slovakia","Population on 1 January - total ","5,295,877",""
"1992","Slovakia","Live births - total","74,640",""
"1992","Slovakia","Deaths - total","53,423",""
"1992","Slovakia","Natural change of population","21,217",""
"1992","Slovakia","Net migration plus statistical adjustment","-2,939",""
"1992","Finland","Population on 1 January - total ","5,029,002",""
"1992","Finland","Live births - total","66,731",""
"1992","Finland","Deaths - total","49,844",""
"1992","Finland","Natural change of population","16,887",""
"1992","Finland","Net migration plus statistical adjustment","9,093",""
"1992","Sweden","Population on 1 January - total ","8,644,120",""
"1992","Sweden","Live births - total","122,848",""
"1992","Sweden","Deaths - total","94,710",""
"1992","Sweden","Natural change of population","28,138",""
"1992","Sweden","Net migration plus statistical adjustment","19,755",""
"1992","United Kingdom","Population on 1 January - total ","57,511,594",""
"1992","United Kingdom","Live births - total","780,799",""
"1992","United Kingdom","Deaths - total","634,238",""
"1992","United Kingdom","Natural change of population","146,561",""
"1992","United Kingdom","Net migration plus statistical adjustment","-8,945",""
"1992","European Economic Area (EU28 plus IS, LI, NO)","Population on 1 January - total ","482,487,878",""
"1992","European Economic Area (EU28 plus IS, LI, NO)","Live births - total","5,683,241",""
"1992","European Economic Area (EU28 plus IS, LI, NO)","Deaths - total","4,984,887",""
"1992","European Economic Area (EU28 plus IS, LI, NO)","Natural change of population","698,354",""
"1992","European Economic Area (EU28 plus IS, LI, NO)","Net migration plus statistical adjustment","966,977",""
"1992","European Economic Area (EU27 plus IS, LI, NO)","Population on 1 January - total ","477,892,012",""
"1992","European Economic Area (EU27 plus IS, LI, NO)","Live births - total","5,636,271",""
"1992","European Economic Area (EU27 plus IS, LI, NO)","Deaths - total","4,933,087",""
"1992","European Economic Area (EU27 plus IS, LI, NO)","Natural change of population","703,184",""
"1992","European Economic Area (EU27 plus IS, LI, NO)","Net migration plus statistical adjustment","1,002,242",""
"1992","European Free Trade Association","Population on 1 January - total ","11,405,515",""
"1992","European Free Trade Association","Live births - total","152,003",""
"1992","European Free Trade Association","Deaths - total","108,932",""
"1992","European Free Trade Association","Natural change of population","43,071",""
"1992","European Free Trade Association","Net migration plus statistical adjustment","50,794",""
"1992","Iceland","Population on 1 January - total ","259,727",""
"1992","Iceland","Live births - total","4,609",""
"1992","Iceland","Deaths - total","1,719",""
"1992","Iceland","Natural change of population","2,890",""
"1992","Iceland","Net migration plus statistical adjustment","-231",""
"1992","Liechtenstein","Population on 1 January - total ","29,386",""
"1992","Liechtenstein","Live births - total","375",""
"1992","Liechtenstein","Deaths - total","180",""
"1992","Liechtenstein","Natural change of population","195",""
"1992","Liechtenstein","Net migration plus statistical adjustment","287",""
"1992","Norway","Population on 1 January - total ","4,273,634",""
"1992","Norway","Live births - total","60,109",""
"1992","Norway","Deaths - total","44,731",""
"1992","Norway","Natural change of population","15,378",""
"1992","Norway","Net migration plus statistical adjustment","10,155",""
"1992","Switzerland","Population on 1 January - total ","6,842,768",""
"1992","Switzerland","Live births - total","86,910",""
"1992","Switzerland","Deaths - total","62,302",""
"1992","Switzerland","Natural change of population","24,608",""
"1992","Switzerland","Net migration plus statistical adjustment","40,583",""
"1992","Montenegro","Population on 1 January - total ",":",""
"1992","Montenegro","Live births - total","9,524",""
"1992","Montenegro","Deaths - total","4,393",""
"1992","Montenegro","Natural change of population","5,131",""
"1992","Montenegro","Net migration plus statistical adjustment",":",""
"1992","North Macedonia","Population on 1 January - total ","1,908,941",""
"1992","North Macedonia","Live births - total","33,238",""
"1992","North Macedonia","Deaths - total","16,022",""
"1992","North Macedonia","Natural change of population","17,216",""
"1992","North Macedonia","Net migration plus statistical adjustment","134,843",""
"1992","Albania","Population on 1 January - total ","3,190,103",""
"1992","Albania","Live births - total","75,425",""
"1992","Albania","Deaths - total","18,026",""
"1992","Albania","Natural change of population","57,399",""
"1992","Albania","Net migration plus statistical adjustment","-80,024",""
"1992","Serbia","Population on 1 January - total ",":",""
"1992","Serbia","Live births - total",":",""
"1992","Serbia","Deaths - total",":",""
"1992","Serbia","Natural change of population",":",""
"1992","Serbia","Net migration plus statistical adjustment",":",""
